Region,UNDEFINED,UOPS,L1,MEM,L3I,PRE,RTM,OFFCORE,L3,BR,INT,L2,FE,STALL,TLB,FP
BilinearFilter::ApplyStencil(),nan,5.459028802643735,5.44050208382686,5.459028802643735,5.459028802643735,5.459028802643735,nan,5.459028802643735,5.459028802643735,3.753599544404266,5.459028802643735,1.7787681694345436,5.459028802643735,5.459028802643735,5.443062413739465,5.459028802643735
WarpX::shiftMF(),nan,0.7922596499964307,0.615333136805678,0.45379140650138355,0.7975930556939408,0.7975930556939408,nan,0.7975930556939408,0.7975930556939408,0.7949578658058688,0.7975930556939408,0.7975930556939408,0.7975930556939408,0.7921377711908493,0.547979969373078,0.7975930556939408
main,nan,16.193036481964047,16.193036481964047,16.159440408561125,16.193036481964047,16.193036481964047,nan,16.193036481964047,16.193036481964047,11.39402062999733,12.579520764827532,15.924106650040496,16.193036481964047,9.663165627216209,15.60811129999842,16.186592159416875
