Region,BACLEARS:ANY,BR_INST_EXEC:ALL_CONDITIONAL,BR_INST_EXEC:ALL_DIRECT_JMP,BR_INST_EXEC:ALL_DIRECT_NEAR_CALL,BR_INST_EXEC:ALL_INDIRECT_NEAR_RETURN,BR_INST_RETIRED:CONDITIONAL,BR_INST_RETIRED:FAR_BRANCH,BR_INST_RETIRED:NEAR_CALL,BR_INST_RETIRED:NEAR_RETURN,BR_INST_RETIRED:NEAR_TAKEN,BR_INST_RETIRED:NOT_TAKEN,BR_MISP_EXEC:ALL_BRANCHES,BR_MISP_EXEC:ALL_CONDITIONAL,BR_MISP_EXEC:ALL_INDIRECT_JUMP_NON_CALL_RET,BR_MISP_RETIRED:ALL_BRANCHES,BR_MISP_RETIRED:CONDITIONAL,BR_MISP_RETIRED:NEAR_TAKEN,DTLB_LOAD_MISSES:PDE_CACHE_MISS,DTLB_LOAD_MISSES:WALK_COMPLETED,DTLB_LOAD_MISSES:WALK_COMPLETED_4K,DTLB_LOAD_MISSES:WALK_DURATION,DTLB_STORE_MISSES:PDE_CACHE_MISS,DTLB_STORE_MISSES:WALK_COMPLETED,DTLB_STORE_MISSES:WALK_DURATION,FP_ASSIST:ANY,HLE_RETIRED:ABORTED,ICACHE:IFETCH_STALL,IDQ:MS_UOPS,IDQ_UOPS_NOT_DELIVERED:CORE,IDQ_UOPS_NOT_DELIVERED:CYCLES_FE_WAS_OK,INT_MISC:RECOVERY_CYCLES,ITLB:ITLB_FLUSH,ITLB_MISSES:WALK_DURATION,L1D:REPLACEMENT,L1D_PEND_MISS:FB_FULL,L1D_PEND_MISS:PENDING,L1D_PEND_MISS:PENDING_CYCLES,L1D_PEND_MISS:REQUEST_FB_FULL,L2_LINES_IN:ALL,L2_LINES_OUT:DEMAND_CLEAN,L2_LINES_OUT:DEMAND_DIRTY,L2_RQSTS:ALL_DEMAND_MISS,L2_RQSTS:ALL_DEMAND_REFERENCES,L2_RQSTS:ALL_PF,L2_RQSTS:CODE_RD_HIT,L2_RQSTS:CODE_RD_MISS,L2_RQSTS:L2_PF_MISS,L2_RQSTS:MISS,L2_RQSTS:REFERENCES,L2_RQSTS:RFO_MISS,L2_TRANS:CODE_RD,LD_BLOCKS:NO_SR,LD_BLOCKS:STORE_FORWARD,LD_BLOCKS_PARTIAL:ADDRESS_ALIAS,LOCK_CYCLES:CACHE_LOCK_DURATION,LOCK_CYCLES:SPLIT_LOCK_UC_LOCK_DURATION,LONGEST_LAT_CACHE:MISS,LONGEST_LAT_CACHE:REFERENCE,MACHINE_CLEARS:MEMORY_ORDERING,MEM_LOAD_UOPS_L3_HIT_RETIRED:XSNP_HIT,MEM_LOAD_UOPS_L3_HIT_RETIRED:XSNP_HITM,MEM_LOAD_UOPS_L3_MISS_RETIRED:LOCAL_DRAM,MEM_LOAD_UOPS_L3_MISS_RETIRED:REMOTE_DRAM,MEM_LOAD_UOPS_L3_MISS_RETIRED:REMOTE_HITM,MEM_LOAD_UOPS_RETIRED:HIT_LFB,MEM_LOAD_UOPS_RETIRED:L1_MISS,MEM_LOAD_UOPS_RETIRED:L2_MISS,MEM_LOAD_UOPS_RETIRED:L3_MISS,MEM_UOPS_RETIRED:STLB_MISS_STORES,MISALIGN_MEM_REF:LOADS,MISALIGN_MEM_REF:STORES,MOVE_ELIMINATION:INT_ELIMINATED,MOVE_ELIMINATION:INT_NOT_ELIMINATED,MOVE_ELIMINATION:SIMD_ELIMINATED,MOVE_ELIMINATION:SIMD_NOT_ELIMINATED,OFFCORE_REQUESTS:ALL_DATA_RD,OFFCORE_REQUESTS:DEMAND_CODE_RD,OFFCORE_REQUESTS:DEMAND_DATA_RD,OFFCORE_REQUESTS:DEMAND_RFO,RESOURCE_STALLS:ANY,RESOURCE_STALLS:ROB,RESOURCE_STALLS:RS,RESOURCE_STALLS:SB,RS_EVENTS:EMPTY_CYCLES,RS_EVENTS:EMPTY_END
BilinearFilter::ApplyStencil(),0.9556414163411623,0.9556415574072938,0.9556336418955438,0.9556339208180631,0.9556352358829163,0.9556415574072938,0.9554605561622171,0.9556409196973892,0.9556411884947272,0.9556415574072938,0.9556415574072938,0.9556325835824442,0.991935165173871,1.183764186184836,0.9556036659306689,0.9554592568529837,0.9556441607679613,0.9583357282360234,0.9529023786589934,0.952993559611165,0.9659549308539802,0.9796148193432148,0.9556185162473309,0.9556401864903042,0.9556415574072938,0.9556415574072938,0.9560425002902572,0.9564863993871734,0.9556073556167693,0.955636020280318,0.9556272072143502,1.0511931567134385,0.9021364056424476,0.9556415574072938,0.9556344336196639,0.9555467055349083,0.9554034234771253,0.9556207610258614,0.9556323667030164,0.9556306203577027,0.9556415574072938,0.9556336835594367,0.9555235212087786,0.9556397068549445,0.8697999433135303,0.9557121113832183,0.9556129144276735,0.9556345390319998,0.9556374359625368,0.9556323399921663,0.9556584447164351,0.9544422180755642,0.9555601510721903,0.9586699468598634,0.9751952873158082,0.9556415574072938,0.9562142118685547,0.955638838688634,0.83653914595789,0.981547075877273,0.9159432629171673,0.9557643290954009,1.008856059358405,1.0129336069667485,0.95561322404029,0.955106762784288,0.9555906678714837,0.955773904039275,0.9533933856889398,0.9550361436803347,0.9536491904749343,0.9556415574072938,0.9575918007574972,0.9812771689936713,0.9556415574072938,0.9556122932144578,0.9556526006805605,0.955642591675748,0.9556415574072938,0.9556256571819072,0.9556416811702049,0.9556330609718697,0.9556230725070697,0.9560611664579687,0.955628942514415
WarpX::shiftMF(),0.9556414163411623,0.9556415574072938,0.9556336418955438,0.9556339208180631,0.9556352358829163,0.9556415574072938,0.9554605561622171,0.9556409196973892,0.9556411884947272,0.9556415574072938,0.9556415574072938,0.9556325835824442,0.991935165173871,1.183764186184836,0.9556036659306689,0.9554592568529837,0.9556441607679613,0.9583357282360234,0.9529023786589934,0.952993559611165,0.9659549308539802,0.9796148193432148,0.9556185162473309,0.9556401864903042,0.9556415574072938,0.9556415574072938,0.9560425002902572,0.9564863993871734,0.9556073556167693,0.955636020280318,0.9556272072143502,1.0511931567134385,0.9021364056424476,0.9556415574072938,0.9556344336196639,0.9555467055349083,0.9554034234771253,0.9556207610258614,0.9556323667030164,0.9556306203577027,0.9556415574072938,0.9556336835594367,0.9555235212087786,0.9556397068549445,0.8697999433135303,0.9557121113832183,0.9556129144276735,0.9556345390319998,0.9556374359625368,0.9556323399921663,0.9556584447164351,0.9544422180755642,0.9555601510721903,0.9586699468598634,0.9751952873158082,0.9556415574072938,0.9562142118685547,0.955638838688634,0.83653914595789,0.981547075877273,0.9159432629171673,0.9557643290954009,1.008856059358405,1.0129336069667485,0.95561322404029,0.955106762784288,0.9555906678714837,0.955773904039275,0.9533933856889398,0.9550361436803347,0.9536491904749343,0.9556415574072938,0.9575918007574972,0.9812771689936713,0.9556415574072938,0.9556122932144578,0.9556526006805605,0.955642591675748,0.9556415574072938,0.9556256571819072,0.9556416811702049,0.9556330609718697,0.9556230725070697,0.9560611664579687,0.955628942514415
