Region,BACLEARS:ANY,LD_BLOCKS_PARTIAL:ADDRESS_ALIAS,L2_RQSTS:L2_PF_MISS,OFFCORE_RESPONSE_0:DMND_DATA_RD,OFFCORE_REQUESTS:DEMAND_DATA_RD,L1D_PEND_MISS:FB_FULL,OFFCORE_RESPONSE_1:SPLIT_LOCK_UC_LOCK,OFFCORE_RESPONSE_0:PF_L3_DATA_RD,IDQ:MS_UOPS,MISALIGN_MEM_REF:STORES,ILD_STALL:LCP,L2_RQSTS:CODE_RD_HIT,BR_INST_RETIRED:NEAR_RETURN,RS_EVENTS:EMPTY_END,DTLB_STORE_MISSES:WALK_COMPLETED,OFFCORE_REQUESTS_OUTSTANDING:DEMAND_CODE_RD,L2_RQSTS:MISS,PAGE_WALKER_LOADS:DTLB_MEMORY,OFFCORE_RESPONSE_0:PF_L3_RFO,OFFCORE_REQUESTS_OUTSTANDING:DEMAND_RFO,UOPS_RETIRED:STALL_CYCLES,L2_LINES_OUT:DEMAND_DIRTY,HLE_RETIRED:ABORTED,MEM_LOAD_UOPS_RETIRED:L2_MISS,L2_RQSTS:ALL_PF,LONGEST_LAT_CACHE:REFERENCE,OFFCORE_REQUESTS:ALL_DATA_RD,MEM_LOAD_UOPS_RETIRED:HIT_LFB,BR_MISP_EXEC:ALL_CONDITIONAL,ILD_STALL:IQ_FULL,BR_MISP_EXEC:ALL_BRANCHES,TLB_FLUSH:DTLB_THREAD,BR_INST_EXEC:ALL_DIRECT_JMP,MEM_LOAD_UOPS_L3_MISS_RETIRED:LOCAL_DRAM,ICACHE:IFETCH_STALL,OFFCORE_REQUESTS:DEMAND_CODE_RD,BR_MISP_RETIRED:NEAR_TAKEN,TX_MEM:ABORT_HLE_ELISION_BUFFER_MISMATCH,TX_MEM:ABORT_HLE_ELISION_BUFFER_UNSUPPORTED_ALIGNMENT,MEM_LOAD_UOPS_RETIRED:L3_MISS,OFFCORE_RESPONSE_1:PF_L3_RFO,MISALIGN_MEM_REF:LOADS,ITLB_MISSES:WALK_DURATION,L1D_PEND_MISS:REQUEST_FB_FULL,MACHINE_CLEARS:MEMORY_ORDERING,UOPS_RETIRED:ALL,BR_INST_RETIRED:NEAR_CALL,DTLB_LOAD_MISSES:WALK_DURATION,L2_RQSTS:ALL_DEMAND_MISS,OFFCORE_REQUESTS_OUTSTANDING:ALL_DATA_RD,MOVE_ELIMINATION:INT_NOT_ELIMINATED,UOPS_ISSUED:ANY,OFFCORE_REQUESTS_OUTSTANDING:DEMAND_DATA_RD,L2_LINES_IN:ALL,L1D_PEND_MISS:PENDING_CYCLES,LOCK_CYCLES:CACHE_LOCK_DURATION,L1D_PEND_MISS:PENDING,OFFCORE_REQUESTS:DEMAND_RFO,INT_MISC:RECOVERY_CYCLES,BR_INST_RETIRED:CONDITIONAL,MEM_LOAD_UOPS_L3_MISS_RETIRED:REMOTE_HITM,LONGEST_LAT_CACHE:MISS,L2_RQSTS:REFERENCES,BR_INST_RETIRED:NEAR_TAKEN,LD_BLOCKS:NO_SR,LD_BLOCKS:STORE_FORWARD,PAGE_WALKER_LOADS:DTLB_L2,BR_INST_RETIRED:NOT_TAKEN,BR_INST_RETIRED:FAR_BRANCH,MEM_LOAD_UOPS_RETIRED:L1_MISS,PAGE_WALKER_LOADS:DTLB_L1,IDQ_UOPS_NOT_DELIVERED:CYCLES_FE_WAS_OK,BR_INST_EXEC:ALL_INDIRECT_NEAR_RETURN,ARITH:DIVIDER_UOPS,OFFCORE_REQUESTS_BUFFER:SQ_FULL,L2_RQSTS:RFO_MISS,BR_MISP_EXEC:ALL_INDIRECT_JUMP_NON_CALL_RET,L2_TRANS:CODE_RD,UOPS_ISSUED:SLOW_LEA,BR_INST_EXEC:ALL_CONDITIONAL,DTLB_LOAD_MISSES:PDE_CACHE_MISS,MOVE_ELIMINATION:SIMD_ELIMINATED,L1D:REPLACEMENT,OFFCORE_RESPONSE_1:DMND_DATA_RD,BR_INST_EXEC:ALL_DIRECT_NEAR_CALL,RESOURCE_STALLS:ROB,L2_RQSTS:CODE_RD_MISS,RESOURCE_STALLS:ANY,LOCK_CYCLES:SPLIT_LOCK_UC_LOCK_DURATION,DTLB_STORE_MISSES:WALK_DURATION,L2_RQSTS:ALL_DEMAND_REFERENCES,TLB_FLUSH:STLB_ANY,MOVE_ELIMINATION:INT_ELIMINATED,OFFCORE_RESPONSE_0:SPLIT_LOCK_UC_LOCK,L2_LINES_OUT:DEMAND_CLEAN,MEM_UOPS_RETIRED:STLB_MISS_STORES,RESOURCE_STALLS:RS,MEM_LOAD_UOPS_L3_HIT_RETIRED:XSNP_HIT,ITLB:ITLB_FLUSH,OFFCORE_RESPONSE_0:PF_L3_CODE_RD,DTLB_STORE_MISSES:PDE_CACHE_MISS,BR_MISP_RETIRED:ALL_BRANCHES,UOPS_ISSUED:FLAGS_MERGE,UOPS_ISSUED:SINGLE_MUL,TX_MEM:ABORT_CONFLICT,BR_MISP_RETIRED:CONDITIONAL,DTLB_LOAD_MISSES:WALK_COMPLETED,RS_EVENTS:EMPTY_CYCLES,MEM_LOAD_UOPS_L3_HIT_RETIRED:XSNP_HITM,TX_MEM:ABORT_HLE_STORE_TO_ELIDED_LOCK,OFFCORE_RESPONSE_1:PF_L3_DATA_RD,FP_ASSIST:ANY,MOVE_ELIMINATION:SIMD_NOT_ELIMINATED,DTLB_LOAD_MISSES:WALK_COMPLETED_4K,EPT:WALK_CYCLES,PAGE_WALKER_LOADS:DTLB_L3,TX_MEM:ABORT_CAPACITY_WRITE,TX_MEM:ABORT_HLE_ELISION_BUFFER_NOT_EMPTY,IDQ_UOPS_NOT_DELIVERED:CORE,UOPS_EXECUTED:STALL_CYCLES,RESOURCE_STALLS:SB,MEM_LOAD_UOPS_L3_MISS_RETIRED:REMOTE_DRAM,OFFCORE_RESPONSE_1:PF_L3_CODE_RD
Nyx::remove_virtual_particles(),0.00022973818547784294,0.00022942386871238735,0.000221855486944382,0.00022978328265505198,0.00022978328265505198,0.00022978328265505198,0.00022978328265505198,0.00022978328265505198,0.00022895805401855048,0.00022978328265505198,0.00022978328265505198,0.00022978328265505198,0.00022978328265505198,0.00022636261426754584,0.00022978328265505198,0.0002266311214541795,0.00022866669350299498,0.00022944470780914884,0.00022978328265505198,0.00022978328265505198,0.0002275659912564885,0.00022702823095682465,0.00022978328265505198,0.00022978328265505198,0.0002286883616695792,0.00022978328265505198,0.00022978328265505198,0.00022960041454353502,0.0002289190260837294,0.00022839840506962364,0.00022329386516795882,0.00022978328265505198,0.00022911686914512476,0.00022741402971230434,0.0002266582835466147,0.00022997876603041872,0.00022922338615225706,0.00022978328265505198,0.00022978328265505198,0.00022747075295300213,0.00022978328265505198,0.00022978328265505198,0.00022750510710685312,0.00022978328265505198,0.0002310746868040774,0.0002255008254827604,0.00022978328265505198,0.0002296417053403065,0.0002284211175579862,0.00022978328265505198,0.00022704079314913027,0.00022963051039091658,0.00022819657580961593,0.00022870061260922762,0.00022885916804786063,0.00022978328265505198,0.00022842397850097903,0.0002295841761236624,0.00022758981696730044,0.00022978328265505198,0.00022978328265505198,0.00023057259899655013,0.00022369078843995435,0.00022978328265505198,0.00022978328265505198,0.00022978328265505198,0.0002279905244043918,0.00022978328265505198,0.00022978328265505198,0.00022965962175840375,0.00022919889430106797,0.00022932148221357543,0.00022630344701262412,0.000228500499871048,0.00022978328265505198,0.00022385367903354604,0.00022978328265505198,0.00022126694743042021,0.0002291471294501591,0.0002277934134338202,0.00022766159950095012,0.00022978328265505198,0.0002251233880213209,0.00022978328265505198,0.0002277782693109339,0.0002301737829890482,0.0002234635213633722,0.00022936744238190315,0.00022978328265505198,0.00022311371833884903,0.00020542279619417312,0.00022978328265505198,0.00022909913295816308,0.00022978328265505198,0.0002292017044227346,0.00023092843211631423,0.00022971327303374022,0.0002263802202690235,0.0002264782485448502,0.00022978328265505198,0.0002250345895128891,0.00022670246348743044,0.000228658067091621,0.00022978328265505198,0.00022978328265505198,0.00022978328265505198,0.00020775739141891191,0.00022764324341555264,0.00022978328265505198,0.00022978328265505198,0.00022978328265505198,0.00022978328265505198,0.00022978328265505198,0.00021054096864282185,0.00022978328265505198,0.00022913239126527775,0.00022978328265505198,0.00022978328265505198,0.00022915677686613436,0.00022860634208810251,0.00022982965172058779,0.00022291786223443434,0.00022978328265505198
Nyx::setup_virtual_particles(),0.0002190809685553193,0.00022114004102807695,0.00021744303733374216,0.00022211913125269665,0.00022211913125269665,0.00022078067188046748,0.00022211913125269665,0.00022211913125269665,0.0002124726687910694,0.00022164167218583592,0.00022211913125269665,0.00022211913125269665,0.00022211913125269665,0.00021837991329200647,0.00022211913125269665,0.00022211913125269665,0.0002201475215041016,0.00022211913125269665,0.00022211913125269665,0.00022106480076842678,0.0002217819506645943,0.00021884122618251984,0.00022211913125269665,0.00022010416484916193,0.0002205656940212648,0.00022130209754845368,0.00022211913125269665,0.00021827005388024338,0.00021824028550561717,0.0002212171273625912,0.00021841084527792303,0.00022211913125269665,0.00021845584415315045,0.00022065667302469181,0.00021921692874127326,0.00022178383827790589,0.00021542882210190447,0.00022211913125269665,0.00022211913125269665,0.00022189542973596283,0.00022211913125269665,0.00022211913125269665,0.00022116996813952141,0.00022153027229668363,0.0002230981501372939,0.00020061233724996726,0.00022211913125269665,0.0002196910679428155,0.00021848322251697485,0.00022220639535848523,0.00022076105690030796,0.00022008065067014406,0.00022157855448374218,0.00020443208640556562,0.0002214283460736563,0.00022211913125269665,0.00022100261173916376,0.0002217956992034893,0.0002155656427125744,0.00022211913125269665,0.00022211913125269665,0.00022156569592213853,0.0002164202155854243,0.00022211913125269665,0.00022211913125269665,0.00022149476480988651,0.00022211913125269665,0.00022211913125269665,0.00022211913125269665,0.00022159781990830737,0.00022210604923599524,0.00022072019915316167,0.0002218486549413921,0.00022211913125269665,0.00022007396004775532,0.00021672637597584254,0.00022211913125269665,0.00021860074701131126,0.0002228135550711458,0.0002145470646494799,0.00021747971626885805,0.00022211913125269665,0.00021183034365428424,0.00022169505234707464,0.00022080049101112236,0.00022211913125269665,0.00022090630535427002,0.00021976241708336348,0.00022211913125269665,0.0002212888289622637,0.0002183863973637562,0.00022211913125269665,0.00021710462551793126,0.00022211913125269665,0.00022051619044414136,0.00022211913125269665,0.0002207919969191183,0.00022211913125269665,0.00022211913125269665,0.00022211913125269665,0.00021959547300510614,0.00021803292722241623,0.00022058038718047768,0.00022211913125269665,0.00022211913125269665,0.00021859965697903531,0.00022211913125269665,0.00022171627823205724,0.00022211913125269665,0.00022211913125269665,0.00022211913125269665,0.00022211913125269665,0.00022211913125269665,0.00022211913125269665,0.00022211913125269665,0.00022211913125269665,0.00022211913125269665,0.00022211913125269665,0.00022133719516296212,0.00022179590746143496,0.00022211913125269665,0.00022211913125269665,0.00022211913125269665
Nyx::strang_hydro(),545.7803599896664,536.0808569201915,544.6816836690954,546.8144028896443,546.0940312651845,544.3412052027674,546.8144028896443,546.8144028896443,542.5316331908883,546.8144028896443,544.9087176801372,546.8144028896443,546.8144028896443,546.8144028896443,542.576427518999,531.947556460788,546.8144028896443,545.8069624089867,546.8144028896443,505.93173831640763,546.8144028896443,546.8144028896443,546.8144028896443,546.8144028896443,546.8144028896443,546.8144028896443,546.8144028896443,546.8144028896443,546.8144028896443,546.8144028896443,546.8144028896443,546.8144028896443,546.8144028896443,524.9580451186094,544.2376602392698,546.8144028896443,546.8144028896443,546.8144028896443,546.8144028896443,535.7050912500772,546.8144028896443,546.8144028896443,546.8144028896443,543.4568541879568,546.8144028896443,546.8144028896443,546.8144028896443,532.1064996975548,497.2185565792254,523.0164364254483,546.8144028896443,546.8144028896443,533.4585490147883,546.8144028896443,545.593776621017,546.8144028896443,546.8144028896443,544.2204134073427,546.8144028896443,546.8144028896443,546.4187184732347,546.8144028896443,546.8144028896443,546.8144028896443,546.8144028896443,546.8144028896443,544.8519454573873,546.8144028896443,546.8144028896443,545.1186300517672,547.2113996764322,546.8144028896443,546.8144028896443,546.8144028896443,545.4278961244348,516.5284514207815,546.8144028896443,546.8144028896443,546.8144028896443,546.8144028896443,544.6560545103978,546.8144028896443,546.8144028896443,546.8144028896443,546.8144028896443,546.8144028896443,546.8144028896443,546.8144028896443,544.7414440068252,535.3914345809111,546.8144028896443,547.7782966629127,546.8144028896443,546.8144028896443,546.8144028896443,537.5113991084492,546.8144028896443,532.9879802801544,545.3342134510382,546.8144028896443,506.52738822097353,546.8144028896443,546.8144028896443,511.1789580419917,546.8144028896443,546.8144028896443,545.2722884745752,543.8659853235888,499.15243823566317,546.8144028896443,546.8144028896443,538.2018708117691,545.0520972808409,545.3794864800041,546.8144028896443,521.5735392541599,546.8144028896443,546.8144028896443,546.8144028896443,546.8144028896443,546.8144028896443,549.8275026423519,546.8144028896443
analriem,103.52653531632825,104.29031288145109,98.08491085510603,104.18514796107287,104.10609123415615,104.53264989026961,104.29031288145109,104.29031288145109,104.29031288145109,104.29031288145109,103.48310141571099,104.29031288145109,104.29031288145109,104.29031288145109,103.12635943331269,104.29031288145109,98.32088563443038,100.44078515897186,104.29031288145109,104.29031288145109,104.29031288145109,100.03301606744446,104.29031288145109,104.29031288145109,103.09358301178423,104.10950893601348,104.29031288145109,104.06790097278302,104.08498808240694,104.29031288145109,104.29031288145109,104.29031288145109,104.29031288145109,103.86014648115773,100.51058668792625,104.10821885740069,104.29031288145109,104.29031288145109,104.29031288145109,103.23017436536198,104.29031288145109,104.29031288145109,103.48871767873803,104.71044079485362,104.1046267084974,104.29031288145109,104.29031288145109,102.9112569718856,101.36993726644222,102.46391925874198,104.12860021068246,104.29031288145109,104.29031288145109,103.78515580922564,103.9998806577016,104.29031288145109,103.90234999508814,103.73011380664916,104.29031288145109,104.29031288145109,101.46234396714013,99.1276287743675,104.29031288145109,104.29031288145109,104.26204711799569,102.8408564040838,101.04199223524957,104.29031288145109,104.29031288145109,104.10957804926268,104.09495015348195,104.29031288145109,104.29031288145109,104.29031288145109,103.78254091423108,100.34707468884348,104.08459565088668,104.29031288145109,104.29031288145109,104.29031288145109,103.71845338550372,104.29031288145109,99.15915239475885,104.29031288145109,104.29031288145109,104.29031288145109,103.28821461762978,104.0977227253652,104.29031288145109,101.25499606277258,104.29031288145109,104.29031288145109,104.29031288145109,104.29031288145109,100.5026509893042,104.65267410879403,104.29031288145109,102.75932195881073,102.38191644763516,104.29031288145109,100.22467271623475,104.29031288145109,104.29031288145109,104.29031288145109,104.29031288145109,104.07616568374345,102.75377804704563,103.68302028020076,100.39002030308401,104.29031288145109,104.29031288145109,104.29031288145109,104.0005816061753,102.90636051427492,104.29031288145109,104.15772286889585,104.29031288145109,104.29031288145109,102.08740773183833,104.29031288145109,103.09171983998242,101.67042726732878,104.29031288145109
ctoprim,7.2434947753138355,7.2434947753138355,7.2434947753138355,7.2434947753138355,7.2434947753138355,7.157672428236598,7.2434947753138355,7.2434947753138355,6.939037298616283,6.896320401789978,7.197129632467936,7.190833417419307,7.2434947753138355,7.2434947753138355,7.223818140498548,7.2434947753138355,7.225324134950217,7.225730312522854,7.2434947753138355,7.2434947753138355,7.2434947753138355,7.228961573651711,7.2434947753138355,7.215758613508468,7.2434947753138355,7.2434947753138355,7.2434947753138355,7.2434947753138355,7.2434947753138355,7.109724012468988,7.2434947753138355,7.2434947753138355,6.8228871115806085,7.2434947753138355,7.2434947753138355,7.2434947753138355,7.13486396751502,7.2434947753138355,7.2434947753138355,7.2434947753138355,7.2434947753138355,7.2434947753138355,6.9078996593361195,7.135212391270592,7.2434947753138355,7.2434947753138355,7.227353153716822,7.215756783919637,7.2209169648464995,7.2434947753138355,7.2434947753138355,7.2434947753138355,7.177103159173461,7.224716894240756,7.2434947753138355,7.2434947753138355,7.183017969320807,7.2434947753138355,7.218185652914159,7.234300495605869,7.098344121896893,7.218107074082834,7.2434947753138355,7.2434947753138355,6.943062648236968,7.091474890665272,7.2312522075097245,6.841219515259694,7.225805333674044,7.2434947753138355,7.04272490256484,7.2434947753138355,7.2434947753138355,7.190242762749842,7.2434947753138355,7.2434947753138355,7.137089618493049,7.2434947753138355,7.2434947753138355,6.853623215579568,7.197402881991943,7.2434947753138355,7.2434947753138355,7.2434947753138355,7.2434947753138355,7.211269972378213,7.2434947753138355,7.2434947753138355,7.2434947753138355,7.203563938772265,7.233595710956079,7.2434947753138355,7.2434947753138355,7.2434947753138355,7.2434947753138355,6.939698851975386,7.2434947753138355,7.2195249406741695,7.329916623533104,7.2434947753138355,7.22064832240906,7.2434947753138355,7.218813982060061,7.2434947753138355,7.2434947753138355,7.22343361766958,7.192850075356529,6.6672547173964,6.811817230199353,7.2434947753138355,7.2434947753138355,7.2434947753138355,7.2557896524993275,7.158020151062732,7.2434947753138355,7.219743740404114,7.2434947753138355,7.2434947753138355,7.2434947753138355,7.233079344942799,7.205206104446797,6.887487132005024,7.2434947753138355
loop1,1.522701771267997,1.5314197506014209,1.5314197506014209,1.5314197506014209,1.5314197506014209,1.5314197506014209,1.5314197506014209,1.5314197506014209,1.5314197506014209,1.5314197506014209,1.5261010116761056,1.5314197506014209,1.5314197506014209,1.5314197506014209,1.4404534515325667,1.5314197506014209,1.5314197506014209,1.4937493621379436,1.5314197506014209,1.5314197506014209,1.5314197506014209,1.5314197506014209,1.5314197506014209,1.5314197506014209,1.5314197506014209,1.5314197506014209,1.5314197506014209,1.5314197506014209,1.4646333853281048,1.5271440239850005,1.5314197506014209,1.5314197506014209,1.5314197506014209,1.5188427528619997,1.5249659970226102,1.5314197506014209,1.403819376213394,1.5314197506014209,1.5314197506014209,1.5358462132715176,1.5314197506014209,1.5314197506014209,1.528586295621771,1.5266174378779245,1.5314197506014209,1.5314197506014209,1.5314197506014209,1.5123433987086803,1.5314197506014209,1.5314197506014209,1.3645522215291672,1.5314197506014209,1.5260647885308836,1.5314197506014209,1.5314197506014209,1.5314197506014209,1.5314197506014209,1.5314197506014209,1.5251801926889692,1.5314197506014209,1.5548011603765595,1.5026214853286528,1.5314197506014209,1.5314197506014209,1.519627829596886,1.4932906336171101,1.524045353360196,1.5314197506014209,1.5314197506014209,1.5314197506014209,1.5071503462829041,1.5314197506014209,1.5314197506014209,1.5314197506014209,1.5314197506014209,1.5314197506014209,1.5314197506014209,1.5314197506014209,1.5314197506014209,1.5314197506014209,1.4947305295236473,1.5314197506014209,1.5314197506014209,1.5314197506014209,1.5314197506014209,1.4603223170016746,1.5314197506014209,1.5314197506014209,1.5314197506014209,1.470803839330031,1.5314197506014209,1.5314197506014209,1.5314197506014209,1.5314197506014209,1.5314197506014209,1.495392235207548,1.510649231349073,1.5003743877800337,1.5308875576509295,1.5314197506014209,1.5057870212593747,1.449171412067007,1.5314197506014209,1.5314197506014209,1.5314197506014209,1.4911990901147036,1.5000624489936465,1.4946708878860482,1.4603468216237239,1.5314197506014209,1.5314197506014209,1.5314197506014209,1.4812533577677407,1.4807757378747333,1.5314197506014209,1.5054815205806442,1.5314197506014209,1.5314197506014209,1.5314197506014209,1.5314197506014209,1.483332431099281,1.4954276923721161,1.5314197506014209
loop2,0.9222107419006782,0.9084049593205039,0.9127591369613127,0.92495262255479,0.9161194831906367,0.9250268993656731,0.92495262255479,0.92495262255479,0.92495262255479,0.9250673820374277,0.9248594561240763,0.92495262255479,0.92495262255479,0.92495262255479,0.9238217248274789,0.92495262255479,0.92495262255479,0.9241872471323537,0.92495262255479,0.9216637597508598,0.92495262255479,0.8692797993926342,0.92495262255479,0.9070787012658545,0.9201145489467835,0.9191467953582869,0.9233693512355585,0.9088682916168384,0.92495262255479,0.9162393064091345,0.92495262255479,0.92495262255479,0.92495262255479,0.92412909660089,0.9165229454416363,0.9168930486818715,0.9230106804748115,0.92495262255479,0.92495262255479,0.9219401386931182,0.92495262255479,0.92495262255479,0.9204923895716581,0.9270552795817789,0.8755021382773306,0.92495262255479,0.92495262255479,0.8786064924708668,0.92495262255479,0.92495262255479,0.8659084662588066,0.92495262255479,0.921186851513633,0.92495262255479,0.9189216942005779,0.92495262255479,0.9043371741217312,0.887973381087032,0.92495262255479,0.92495262255479,0.9260446180653281,0.9215533595916047,0.92495262255479,0.92495262255479,0.92495262255479,0.8674041110862262,0.8989601048934382,0.92495262255479,0.92495262255479,0.9191909358414267,0.9099638842777019,0.92495262255479,0.92495262255479,0.921703127515177,0.9242793545380038,0.924503509991037,0.92495262255479,0.92495262255479,0.92495262255479,0.92495262255479,0.9007288149729465,0.92495262255479,0.8574682924601756,0.92495262255479,0.92495262255479,0.9259795028287144,0.9232311572367459,0.8826099427233866,0.92495262255479,0.9207260283520421,0.9154325997022394,0.92495262255479,0.92495262255479,0.92495262255479,0.92495262255479,0.92495262255479,0.92495262255479,0.9096023383119506,0.9220576113330237,0.92495262255479,0.9081856194417505,0.92495262255479,0.92495262255479,0.92495262255479,0.92495262255479,0.92495262255479,0.9030534938312164,0.9202678854683748,0.8743884452722213,0.92495262255479,0.92495262255479,0.92495262255479,0.92495262255479,0.9157909632930584,0.92495262255479,0.8915273545654571,0.92495262255479,0.92495262255479,0.92495262255479,0.92495262255479,0.9071214858899794,0.9245746138133587,0.92495262255479
loop3,0.7804043892139765,0.8090964415861388,0.8071435981732082,0.807962411194202,0.8052158701218664,0.7797640278708227,0.8140530755125766,0.8140530755125766,0.8140530755125766,0.8121152594018108,0.813934784322605,0.8140530755125766,0.8140530755125766,0.812589509068485,0.8141557818112486,0.8122662701606296,0.8104425841682371,0.8119149613435287,0.8140530755125766,0.8140530755125766,0.8140530755125766,0.8085686022250727,0.8140530755125766,0.7978068447274229,0.8115325634606766,0.8140530755125766,0.7949159496301086,0.8126096395628648,0.8140530755125766,0.8124457818834943,0.8140530755125766,0.8140530755125766,0.8140530755125766,0.7812653790759772,0.8124847951052173,0.8127674826952507,0.8140530755125766,0.8140530755125766,0.8140530755125766,0.8028246041975245,0.8140530755125766,0.8140530755125766,0.8108527311162778,0.7857285657201648,0.8140530755125766,0.8140530755125766,0.8140530755125766,0.7762730953043194,0.8120073567475989,0.8077432055776935,0.8021337479959278,0.8140530755125766,0.8108593168995085,0.7418963940534301,0.7783840809777764,0.8140530755125766,0.7713146545553903,0.8132208498815241,0.8140530755125766,0.8140530755125766,0.8130434015774864,0.7991815499178924,0.8121275417420667,0.8140530755125766,0.8140530755125766,0.8044092660573502,0.7996024886258896,0.8140530755125766,0.8140530755125766,0.8124289605323202,0.8056765503199147,0.8140530755125766,0.8140530755125766,0.8046938961675604,0.8099973914215238,0.8162920578040056,0.8140530755125766,0.8123434980895624,0.8140530755125766,0.8140530755125766,0.7868513922688061,0.8140530755125766,0.812303867140385,0.8098684517948532,0.8140530755125766,0.7815248321647489,0.8140530755125766,0.8140530755125766,0.8140530755125766,0.8058098086767382,0.8140530755125766,0.8140530755125766,0.8140530755125766,0.8140530755125766,0.8140530755125766,0.8140530755125766,0.8140530755125766,0.7921880482612256,0.807319680759612,0.8140530755125766,0.8064213090150694,0.8140530755125766,0.8140530755125766,0.8140530755125766,0.8140530755125766,0.8140530755125766,0.8049618826515511,0.8140530755125766,0.7798052384230815,0.8140530755125766,0.8140530755125766,0.8140530755125766,0.8140530755125766,0.8079641070010999,0.8140530755125766,0.7690517119443296,0.8140530755125766,0.8140530755125766,0.8140530755125766,0.8140530755125766,0.8049803255485101,0.8128307524932938,0.8140530755125766
loop4,0.7848898666726474,0.7610579532423956,0.8189443582425798,0.8240436428148078,0.798741605222355,0.8080344323356958,0.8265002290617914,0.8265002290617914,0.8265002290617914,0.8189109071700093,0.8288963668093646,0.8265002290617914,0.8265002290617914,0.8247994087565103,0.8265002290617914,0.8221024002552828,0.8265002290617914,0.8264300039047798,0.8265002290617914,0.7999643156799824,0.8265002290617914,0.8008538193158187,0.8265002290617914,0.8214200529032409,0.8265002290617914,0.7936769305576599,0.8215766414550968,0.8265002290617914,0.8265002290617914,0.8234581133198562,0.8248610061333106,0.8265002290617914,0.8265002290617914,0.8285319413455186,0.8265002290617914,0.8265002290617914,0.8265002290617914,0.8265002290617914,0.8265002290617914,0.821771883922322,0.8265002290617914,0.8265002290617914,0.8249256609670099,0.8112523002565611,0.8057201868336384,0.8265002290617914,0.8265002290617914,0.8265002290617914,0.8265002290617914,0.8153422095322491,0.8154020358652585,0.8265002290617914,0.825026360370595,0.7889980832870891,0.808871315837824,0.8265002290617914,0.8212669427918668,0.8209176099124356,0.775973786823964,0.8265002290617914,0.8261768444209311,0.8082453976517118,0.8265002290617914,0.8265002290617914,0.8265002290617914,0.7877804513947306,0.8000116705632355,0.8265002290617914,0.8265002290617914,0.8160934414242456,0.812220501911686,0.8265002290617914,0.8265002290617914,0.8263164033691758,0.8242271259007371,0.8270255212335414,0.8265002290617914,0.8265002290617914,0.8265002290617914,0.8265002290617914,0.7887845941456377,0.8265002290617914,0.8145179932312843,0.8265002290617914,0.8265002290617914,0.8082446300407583,0.8265002290617914,0.8115606714608351,0.8265002290617914,0.8253759472770829,0.8265002290617914,0.8265002290617914,0.8265002290617914,0.8265002290617914,0.8228147975573863,0.8303770228167937,0.8265002290617914,0.8251201003583635,0.8230199630741271,0.8265002290617914,0.825133382550606,0.8265002290617914,0.8265002290617914,0.8265002290617914,0.8265002290617914,0.8265002290617914,0.813720993495851,0.8265002290617914,0.8235576419185207,0.8265002290617914,0.8265002290617914,0.8265002290617914,0.8265002290617914,0.801368359424637,0.8265002290617914,0.7943858794301262,0.8265002290617914,0.8265002290617914,0.8265002290617914,0.8265002290617914,0.8026390574987561,0.8283334240081084,0.8265002290617914
loop5,0.7570117982396846,0.7607280457974017,0.7803648987027056,0.7992053059861176,0.7931711855732658,0.7990287395516297,0.8025204122464914,0.8025204122464914,0.8025204122464914,0.8023455221733935,0.8025204122464914,0.8025204122464914,0.8025204122464914,0.8025204122464914,0.8022501191627867,0.8025204122464914,0.7954041378907123,0.8023731373435471,0.8025204122464914,0.793778524824625,0.8025204122464914,0.7892904830049556,0.8025204122464914,0.7527570857909796,0.7485609071718394,0.8025204122464914,0.7978930336991845,0.8009737970215953,0.8025204122464914,0.8025204122464914,0.8025204122464914,0.8025204122464914,0.8025204122464914,0.8011029035523347,0.8025204122464914,0.8025204122464914,0.8025204122464914,0.8025204122464914,0.8025204122464914,0.7550129936759096,0.8025204122464914,0.8025204122464914,0.8025204122464914,0.7966228836251511,0.7913610218214894,0.8025204122464914,0.8025204122464914,0.7939761261901321,0.8007666553907289,0.799202640317187,0.7985696682626204,0.8025204122464914,0.7997576785991973,0.7991730919204045,0.7546289028685055,0.8025204122464914,0.7943946700473355,0.802015222926139,0.8025204122464914,0.8025204122464914,0.8024978417237211,0.7858294990631679,0.7560494834780886,0.8025204122464914,0.8025204122464914,0.7990804032305258,0.8023246134473271,0.8025204122464914,0.8025204122464914,0.8006573646466715,0.789063738655221,0.8025204122464914,0.8025204122464914,0.7921828186376347,0.794258844690298,0.7958336039668022,0.8025204122464914,0.8025204122464914,0.8025204122464914,0.8025204122464914,0.7753860084288757,0.8025204122464914,0.8025204122464914,0.8025204122464914,0.8025204122464914,0.7976747658401149,0.8025204122464914,0.8025204122464914,0.8025204122464914,0.7850156990848202,0.8003477593168561,0.8025204122464914,0.8025204122464914,0.8025204122464914,0.8009374351990103,0.8025204122464914,0.8007314986946198,0.8023454252908734,0.7973091091850121,0.8025204122464914,0.7818540444682472,0.8025204122464914,0.8025204122464914,0.8025204122464914,0.8025204122464914,0.8025204122464914,0.7913978738620508,0.7978062077879858,0.7523603889181756,0.8025204122464914,0.8025204122464914,0.8025204122464914,0.8025204122464914,0.7926708760378496,0.8025204122464914,0.7978745552454017,0.8025204122464914,0.8025204122464914,0.8025204122464914,0.8025204122464914,0.7867155181109128,0.8018031790231168,0.8025204122464914
