Event,L2_LINES_IN:ALL,L2_LINES_OUT:DEMAND_DIRTY,L1D:REPLACEMENT,L2_RQSTS:MISS,L1D:REPLACEMENT,L2_LINES_IN:ALL,INT_MISC:RECOVERY_CYCLES,UOPS_ISSUED:ANY,UOPS_ISSUED:FLAGS_MERGE,UOPS_RETIRED:ALL,DTLB_LOAD_MISSES:WALK_DURATION,DTLB_STORE_MISSES:WALK_DURATION,UOPS_RETIRED:STALL_CYCLES,UOPS_EXECUTED:STALL_CYCLES,UOPS_RETIRED:ALL,MEM_LOAD_UOPS_RETIRED:L3_MISS,BR_MISP_RETIRED:ALL_BRANCHES,UOPS_RETIRED:ALL,MEM_LOAD_UOPS_L3_HIT_RETIRED:XSNP_HIT,MEM_LOAD_UOPS_L3_HIT_RETIRED:XSNP_HITM,MEM_LOAD_UOPS_L3_MISS_RETIRED:REMOTE_HITM,ITLB_MISSES:WALK_DURATION,LD_BLOCKS:STORE_FORWARD,LD_BLOCKS:NO_SR,MISALIGN_MEM_REF:LOADS,MISALIGN_MEM_REF:STORES,LD_BLOCKS_PARTIAL:ADDRESS_ALIAS,DTLB_LOAD_MISSES:WALK_COMPLETED_4K,DTLB_LOAD_MISSES:WALK_COMPLETED,DTLB_LOAD_MISSES:PDE_CACHE_MISS,INT_MISC:RECOVERY_CYCLES_ANY,UOPS_ISSUED:SLOW_LEA,UOPS_ISSUED:SINGLE_MUL,UOPS_ISSUED:CORE_STALL_CYCLES,ARITH:DIVIDER_UOPS,L2_RQSTS:RFO_MISS,L2_RQSTS:CODE_RD_HIT,L2_RQSTS:CODE_RD_MISS,L2_RQSTS:ALL_DEMAND_MISS,L2_RQSTS:ALL_DEMAND_REFERENCES,L2_RQSTS:L2_PF_MISS,L2_RQSTS:ALL_PF,L2_RQSTS:REFERENCES,LONGEST_LAT_CACHE:REFERENCE,LONGEST_LAT_CACHE:MISS,L1D_PEND_MISS:PENDING,L1D_PEND_MISS:PENDING_CYCLES,L1D_PEND_MISS:REQUEST_FB_FULL,L1D_PEND_MISS:FB_FULL,DTLB_STORE_MISSES:WALK_COMPLETED_4K,DTLB_STORE_MISSES:WALK_COMPLETED,DTLB_STORE_MISSES:PDE_CACHE_MISS,EPT:WALK_CYCLES,TX_MEM:ABORT_CONFLICT,TX_MEM:ABORT_CAPACITY_WRITE,TX_MEM:ABORT_HLE_STORE_TO_ELIDED_LOCK,TX_MEM:ABORT_HLE_ELISION_BUFFER_NOT_EMPTY,TX_MEM:ABORT_HLE_ELISION_BUFFER_MISMATCH,TX_MEM:ABORT_HLE_ELISION_BUFFER_UNSUPPORTED_ALIGNMENT,MOVE_ELIMINATION:INT_NOT_ELIMINATED,MOVE_ELIMINATION:SIMD_NOT_ELIMINATED,MOVE_ELIMINATION:INT_ELIMINATED,MOVE_ELIMINATION:SIMD_ELIMINATED,RS_EVENTS:EMPTY_CYCLES,RS_EVENTS:EMPTY_END,OFFCORE_REQUESTS_OUTSTANDING:DEMAND_DATA_RD,OFFCORE_REQUESTS_OUTSTANDING:DEMAND_CODE_RD,OFFCORE_REQUESTS_OUTSTANDING:DEMAND_RFO,OFFCORE_REQUESTS_OUTSTANDING:ALL_DATA_RD,LOCK_CYCLES:SPLIT_LOCK_UC_LOCK_DURATION,LOCK_CYCLES:CACHE_LOCK_DURATION,IDQ:MITE_UOPS,IDQ:DSB_UOPS,IDQ:MS_DSB_UOPS,IDQ:MS_MITE_UOPS,IDQ:MS_UOPS,IDQ:DSB_UOPS,IDQ:ALL_DSB_CYCLES_ANY_UOPS,IDQ:ALL_DSB_CYCLES_4_UOPS,IDQ:ALL_MITE_CYCLES_ANY_UOPS,IDQ:ALL_MITE_CYCLES_4_UOPS,ITLB_MISSES:WALK_COMPLETED,ILD_STALL:LCP,ILD_STALL:IQ_FULL,BR_INST_EXEC:ALL_CONDITIONAL,BR_INST_EXEC:ALL_DIRECT_JMP,BR_INST_EXEC:ALL_DIRECT_NEAR_CALL,BR_INST_EXEC:ALL_INDIRECT_NEAR_RETURN,BR_MISP_EXEC:ALL_CONDITIONAL,BR_MISP_EXEC:ALL_INDIRECT_JUMP_NON_CALL_RET,BR_MISP_EXEC:ALL_BRANCHES,IDQ_UOPS_NOT_DELIVERED:CORE,IDQ_UOPS_NOT_DELIVERED:CYCLES_0_UOPS_DELIV_CORE,IDQ_UOPS_NOT_DELIVERED:CYCLES_FE_WAS_OK,RESOURCE_STALLS:ANY,RESOURCE_STALLS:RS,RESOURCE_STALLS:SB,RESOURCE_STALLS:ROB,ITLB:ITLB_FLUSH,OFFCORE_REQUESTS:DEMAND_DATA_RD,OFFCORE_REQUESTS:DEMAND_CODE_RD,OFFCORE_REQUESTS:DEMAND_RFO,OFFCORE_REQUESTS:ALL_DATA_RD,OFFCORE_REQUESTS_BUFFER:SQ_FULL,PAGE_WALKER_LOADS:DTLB_L1,PAGE_WALKER_LOADS:ITLB_L1,PAGE_WALKER_LOADS:DTLB_L2,PAGE_WALKER_LOADS:ITLB_L2,PAGE_WALKER_LOADS:DTLB_L3,PAGE_WALKER_LOADS:ITLB_L3,PAGE_WALKER_LOADS:DTLB_MEMORY,PAGE_WALKER_LOADS:ITLB_MEMORY,PAGE_WALKER_LOADS:EPT_DTLB_L1,PAGE_WALKER_LOADS:EPT_ITLB_L1,PAGE_WALKER_LOADS:EPT_DTLB_L2,PAGE_WALKER_LOADS:EPT_ITLB_L2,PAGE_WALKER_LOADS:EPT_DTLB_L3,PAGE_WALKER_LOADS:EPT_ITLB_L3,PAGE_WALKER_LOADS:EPT_DTLB_MEMORY,PAGE_WALKER_LOADS:EPT_ITLB_MEMORY,TLB_FLUSH:DTLB_THREAD,TLB_FLUSH:STLB_ANY,INST_RETIRED:PREC_DIST,UOPS_RETIRED:RETIRE_SLOTS,UOPS_RETIRED:TOTAL_CYCLES,UOPS_RETIRED:CORE_STALL_CYCLES,MACHINE_CLEARS:CYCLES,MACHINE_CLEARS:COUNT,MACHINE_CLEARS:MEMORY_ORDERING,MACHINE_CLEARS:SMC,MACHINE_CLEARS:MASKMOV,BR_INST_RETIRED:CONDITIONAL,BR_INST_RETIRED:NEAR_CALL,BR_INST_RETIRED:NEAR_RETURN,BR_INST_RETIRED:NOT_TAKEN,BR_INST_RETIRED:NEAR_TAKEN,BR_INST_RETIRED:FAR_BRANCH,BR_MISP_RETIRED:CONDITIONAL,BR_MISP_RETIRED:NEAR_TAKEN,HLE_RETIRED:START,HLE_RETIRED:COMMIT,HLE_RETIRED:ABORTED,HLE_RETIRED:ABORTED_MISC1,HLE_RETIRED:ABORTED_MISC2,HLE_RETIRED:ABORTED_MISC3,HLE_RETIRED:ABORTED_MISC4,HLE_RETIRED:ABORTED_MISC5,RTM_RETIRED:START,RTM_RETIRED:COMMIT,RTM_RETIRED:ABORTED,FP_ASSIST:X87_OUTPUT,FP_ASSIST:X87_INPUT,FP_ASSIST:SIMD_OUTPUT,FP_ASSIST:SIMD_INPUT,FP_ASSIST:ANY,MEM_LOAD_UOPS_RETIRED:L1_HIT,MEM_LOAD_UOPS_RETIRED:L1_MISS,MEM_LOAD_UOPS_RETIRED:L2_HIT,MEM_LOAD_UOPS_RETIRED:L2_MISS,MEM_LOAD_UOPS_RETIRED:L3_HIT,MEM_LOAD_UOPS_RETIRED:HIT_LFB,MEM_LOAD_UOPS_L3_HIT_RETIRED:XSNP_MISS,MEM_LOAD_UOPS_L3_HIT_RETIRED:XSNP_NONE,MEM_LOAD_UOPS_L3_MISS_RETIRED:LOCAL_DRAM,MEM_LOAD_UOPS_L3_MISS_RETIRED:REMOTE_DRAM,MEM_LOAD_UOPS_L3_MISS_RETIRED:REMOTE_FWD,BACLEARS:ANY,L2_TRANS:CODE_RD,L2_LINES_OUT:DEMAND_CLEAN,ICACHE:IFETCH_STALL,MEM_UOPS_RETIRED:pinned=0,MEM_UOPS_RETIRED:pinned=0,cray_rapl:::DRAM_ENERGY,MEM_UOPS_RETIRED,MEM_UOPS_RETIRED,ROB_MISC_EVENTS:LBR_INSERTS,MEM_UOPS_RETIRED:pinned=0,MEM_UOPS_RETIRED:STLB_MISS_STORES,MEM_UOPS_RETIRED:ALL_LOADS,MEM_UOPS_RETIRED:ALL_STORES,OFFCORE_RESPONSE_0:DMND_DATA_RD,OFFCORE_RESPONSE_0:PF_L3_DATA_RD,OFFCORE_RESPONSE_0:PF_L3_CODE_RD,OFFCORE_RESPONSE_0:PF_L3_RFO,OFFCORE_RESPONSE_0:SPLIT_LOCK_UC_LOCK,OFFCORE_RESPONSE_1:DMND_DATA_RD,OFFCORE_RESPONSE_1:ANY_CODE_RD,OFFCORE_RESPONSE_1:PF_L3_DATA_RD,OFFCORE_RESPONSE_1:PF_L3_RFO,OFFCORE_RESPONSE_1:PF_L3_CODE_RD,OFFCORE_RESPONSE_1:SPLIT_LOCK_UC_LOCK,hswep_unc_pcu::UNC_P_FREQ_MIN_IO_P_CYCLES,hswep_unc_irp::UNC_I_MISC1:SLOW_I,hswep_unc_irp::UNC_I_SNOOP_RESP:HIT_I
Resource,L2,L2,L1,L2,INT,FE,UOPS,UOPS,TLB,TLB,UOPS,UOPS,MEM,BR,MEM,MEM,MEM,TLB,STALL,STALL,MEM,MEM,STALL,TLB,TLB,TLB,INT,UOPS,UOPS,UOPS,FP,L3,L3I,L2,L2,L2,PRE,L2,L2,MEM,MEM,L1,L1,L1,L1,TLB,TLB,TLB,TLB,MEM,MEM,MEM,MEM,MEM,MEM,UOPS,UOPS,UOPS,UOPS,FE,FE,OFFCORE,OFFCORE,OFFCORE,OFFCORE,L2,L1,UOPS,UOPS,UOPS,UOPS,UOPS,UOPS,UOPS,UOPS,UOPS,TLB,STALL,STALL,BR,BR,BR,BR,BR,BR,BR,FE,UOPS,FE,STALL,STALL,STALL,STALL,TLB,OFFCORE,OFFCORE,OFFCORE,OFFCORE,OFFCORE,L1,L1,L2,L2,L3,L3,MEM,MEM,TLB,TLB,TLB,TLB,TLB,TLB,MEM,MEM,TLB,TLB,PRE,UOPS,UOPS,UOPS,INT,INT,MEM,INT,INT,BR,BR,BR,BR,BR,BR,BR,BR,STALL,STALL,STALL,STALL,STALL,STALL,STALL,STALL,RTM,RTM,RTM,FP,FP,FP,FP,FP,MEM,MEM,MEM,MEM,MEM,MEM,MEM,MEM,MEM,MEM,MEM,FE,L2,L2,STALL,BR,MEM,MEM,MEM,OFFCORE,OFFCORE,OFFCORE,OFFCORE,OFFCORE,OFFCORE,OFFCORE,OFFCORE,OFFCORE,OFFCORE,OFFCORE
