Region,ARITH:DIVIDER_UOPS,BACLEARS:ANY,BR_INST_EXEC:ALL_CONDITIONAL,BR_INST_EXEC:ALL_DIRECT_JMP,BR_INST_EXEC:ALL_DIRECT_NEAR_CALL,BR_INST_EXEC:ALL_INDIRECT_NEAR_RETURN,BR_INST_RETIRED:CONDITIONAL,BR_INST_RETIRED:FAR_BRANCH,BR_INST_RETIRED:NEAR_CALL,BR_INST_RETIRED:NEAR_RETURN,BR_INST_RETIRED:NEAR_TAKEN,BR_INST_RETIRED:NOT_TAKEN,BR_MISP_EXEC:ALL_BRANCHES,BR_MISP_EXEC:ALL_CONDITIONAL,BR_MISP_EXEC:ALL_INDIRECT_JUMP_NON_CALL_RET,BR_MISP_RETIRED:ALL_BRANCHES,BR_MISP_RETIRED:CONDITIONAL,BR_MISP_RETIRED:NEAR_TAKEN,DTLB_LOAD_MISSES:PDE_CACHE_MISS,DTLB_LOAD_MISSES:WALK_COMPLETED,DTLB_LOAD_MISSES:WALK_COMPLETED_4K,DTLB_LOAD_MISSES:WALK_DURATION,DTLB_STORE_MISSES:PDE_CACHE_MISS,DTLB_STORE_MISSES:WALK_COMPLETED,DTLB_STORE_MISSES:WALK_DURATION,EPT:WALK_CYCLES,FP_ASSIST:ANY,HLE_RETIRED:ABORTED,ICACHE:IFETCH_STALL,IDQ:MS_UOPS,IDQ_UOPS_NOT_DELIVERED:CORE,IDQ_UOPS_NOT_DELIVERED:CYCLES_FE_WAS_OK,ILD_STALL:IQ_FULL,ILD_STALL:LCP,INT_MISC:RECOVERY_CYCLES,ITLB:ITLB_FLUSH,ITLB_MISSES:WALK_DURATION,L1D:REPLACEMENT,L1D_PEND_MISS:FB_FULL,L1D_PEND_MISS:PENDING,L1D_PEND_MISS:PENDING_CYCLES,L1D_PEND_MISS:REQUEST_FB_FULL,L2_LINES_IN:ALL,L2_LINES_OUT:DEMAND_CLEAN,L2_LINES_OUT:DEMAND_DIRTY,L2_RQSTS:ALL_DEMAND_MISS,L2_RQSTS:ALL_DEMAND_REFERENCES,L2_RQSTS:ALL_PF,L2_RQSTS:CODE_RD_HIT,L2_RQSTS:CODE_RD_MISS,L2_RQSTS:L2_PF_MISS,L2_RQSTS:MISS,L2_RQSTS:REFERENCES,L2_RQSTS:RFO_MISS,L2_TRANS:CODE_RD,LD_BLOCKS:NO_SR,LD_BLOCKS:STORE_FORWARD,LD_BLOCKS_PARTIAL:ADDRESS_ALIAS,LOCK_CYCLES:CACHE_LOCK_DURATION,LOCK_CYCLES:SPLIT_LOCK_UC_LOCK_DURATION,LONGEST_LAT_CACHE:MISS,LONGEST_LAT_CACHE:REFERENCE,MACHINE_CLEARS:MEMORY_ORDERING,MEM_LOAD_UOPS_L3_HIT_RETIRED:XSNP_HIT,MEM_LOAD_UOPS_L3_HIT_RETIRED:XSNP_HITM,MEM_LOAD_UOPS_L3_MISS_RETIRED:LOCAL_DRAM,MEM_LOAD_UOPS_L3_MISS_RETIRED:REMOTE_DRAM,MEM_LOAD_UOPS_L3_MISS_RETIRED:REMOTE_HITM,MEM_LOAD_UOPS_RETIRED:HIT_LFB,MEM_LOAD_UOPS_RETIRED:L1_MISS,MEM_LOAD_UOPS_RETIRED:L2_MISS,MEM_LOAD_UOPS_RETIRED:L3_MISS,MEM_UOPS_RETIRED:STLB_MISS_STORES,MISALIGN_MEM_REF:LOADS,MISALIGN_MEM_REF:STORES,MOVE_ELIMINATION:INT_ELIMINATED,MOVE_ELIMINATION:INT_NOT_ELIMINATED,MOVE_ELIMINATION:SIMD_ELIMINATED,MOVE_ELIMINATION:SIMD_NOT_ELIMINATED,OFFCORE_REQUESTS:ALL_DATA_RD,OFFCORE_REQUESTS:DEMAND_CODE_RD,OFFCORE_REQUESTS:DEMAND_DATA_RD,OFFCORE_REQUESTS:DEMAND_RFO,OFFCORE_REQUESTS_BUFFER:SQ_FULL,OFFCORE_REQUESTS_OUTSTANDING:ALL_DATA_RD,OFFCORE_REQUESTS_OUTSTANDING:DEMAND_CODE_RD,OFFCORE_REQUESTS_OUTSTANDING:DEMAND_DATA_RD,OFFCORE_REQUESTS_OUTSTANDING:DEMAND_RFO,OFFCORE_RESPONSE_0:DMND_DATA_RD,OFFCORE_RESPONSE_0:PF_L3_CODE_RD,OFFCORE_RESPONSE_0:PF_L3_DATA_RD,OFFCORE_RESPONSE_0:PF_L3_RFO,OFFCORE_RESPONSE_0:SPLIT_LOCK_UC_LOCK,OFFCORE_RESPONSE_1:DMND_DATA_RD,OFFCORE_RESPONSE_1:PF_L3_CODE_RD,OFFCORE_RESPONSE_1:PF_L3_DATA_RD,OFFCORE_RESPONSE_1:PF_L3_RFO,OFFCORE_RESPONSE_1:SPLIT_LOCK_UC_LOCK,PAGE_WALKER_LOADS:DTLB_L1,PAGE_WALKER_LOADS:DTLB_L2,PAGE_WALKER_LOADS:DTLB_L3,PAGE_WALKER_LOADS:DTLB_MEMORY,RESOURCE_STALLS:ANY,RESOURCE_STALLS:ROB,RESOURCE_STALLS:RS,RESOURCE_STALLS:SB,RS_EVENTS:EMPTY_CYCLES,RS_EVENTS:EMPTY_END,TLB_FLUSH:DTLB_THREAD,TLB_FLUSH:STLB_ANY,TX_MEM:ABORT_CAPACITY_WRITE,TX_MEM:ABORT_CONFLICT,TX_MEM:ABORT_HLE_ELISION_BUFFER_MISMATCH,TX_MEM:ABORT_HLE_ELISION_BUFFER_NOT_EMPTY,TX_MEM:ABORT_HLE_ELISION_BUFFER_UNSUPPORTED_ALIGNMENT,TX_MEM:ABORT_HLE_STORE_TO_ELIDED_LOCK,UOPS_EXECUTED:STALL_CYCLES,UOPS_ISSUED:ANY,UOPS_ISSUED:FLAGS_MERGE,UOPS_ISSUED:SINGLE_MUL,UOPS_ISSUED:SLOW_LEA,UOPS_RETIRED:ALL,UOPS_RETIRED:STALL_CYCLES
NavierStokes::advance(),1.071325428205441,1.0733978990303097,1.0713250715203648,1.0713709444731339,1.0828673238492912,1.074604855175096,1.0713282964673052,1.0578900384112337,1.0793914822389274,1.076802338148223,1.07133931596122,1.0713887404191735,1.071327369862996,1.071338078050625,1.0715425549952358,1.0713221626926248,1.0713250715203648,1.071325829208959,0.9726934781366318,1.0713250715203648,1.0713250715203648,1.0713230815637458,1.0714001600877656,1.0713250715203648,1.0713250715203648,1.0713250715203648,1.0713250715203648,1.0713250715203648,1.1023223373464397,1.0710040079474796,1.0773583312406056,1.0713250715203648,1.0713250715203648,0.9825435607858423,1.0713264737535815,1.1916505428456072,1.2366262463709785,1.0713250715203648,1.0713213110404354,1.0713250715203648,1.071321735370545,1.071258129772271,1.0713250715203648,1.0713250715203648,1.0713250715203648,1.0713250715203648,1.071324753817993,1.0713230249861463,1.1029345755051985,1.0725752331442497,1.0713235856951322,1.0713250715203648,1.0713250715203648,1.0713250715203648,1.0718973339554652,1.0713184937781843,1.0713204440999022,1.0713273194613278,1.0713226120415107,1.0329126989369002,1.071278698452834,1.0713250715203648,1.0713269635439329,1.1237811910416347,0.6660870480689594,1.080324387358365,0.7932895487890318,1.135321741445724,1.0713250715203648,1.0713222154420243,1.071326049647813,1.0720228171398454,1.0713235148774765,1.0713244826036814,1.0713294925107257,1.0713294432452696,1.0713250715203648,1.0713267629951921,1.0713289612801908,1.0713250715203648,1.0720212955841881,1.0713250715203648,1.0713250715203648,1.0713163531826029,1.0713129626979985,1.0712461879908743,1.0711954986744034,1.0713250715203648,1.0713250715203648,1.0713250715203648,1.0713250715203648,1.0713250715203648,1.0713250715203648,1.0713250715203648,1.0713250715203648,1.0713250715203648,1.0713250715203648,1.0713250715203648,1.0713242434886812,1.071318687399181,1.0712918329141692,1.071103025424563,1.071322575330084,1.0712645121443487,1.0713250715203648,1.071205909664213,1.0712583192125937,1.0713250715203648,1.0713250715203648,1.0730508495987134,1.0713250715203648,1.0713250715203648,1.0713250715203648,1.0713250715203648,1.0713250715203648,1.0713250715203648,1.0713250715203648,1.0713250715203648,1.0713275615653788,1.0678348468981869,1.0713250715203648,1.0713250715203648,1.0713250715203648
